trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.39851904108451414}",20,0,-68.17305661325142,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
186,False,"{'a': 0.5, 'e': 0.39653141907499284}",20,6,5.148588932756423,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.3945537103716011}",25,1,-83.49460300161974,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 2}",1
188,False,"{'a': 0.5, 'e': 0.39258586553151836}",20,12,-7.568564184696674,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.3906278353585211}",25,4,-70.08317746589773,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 2}",1
190,False,"{'a': 0.5, 'e': 0.388679570901753}",25,13,-26.053542689048342,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.3867410234545012}",25,8,-82.43000149743368,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
192,False,"{'a': 0.5, 'e': 0.3848121445529785}",25,11,-3.3865582480143255,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.38289288597511206}",25,0,-29.039408247583914,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
194,False,"{'a': 0.5, 'e': 0.38098319973933725}",25,8,-27.74485017667324,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
195,False,"{'a': 0.5, 'e': 0.37908303810339883}",25,1,34.917787008484694,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.37719235356315695}",20,0,-5.183359704709951,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.37531109885139957}",30,16,14.826928488511246,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.37343922693666093}",30,0,15.014675455932494,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
199,False,"{'a': 0.5, 'e': 0.3715766910220457}",30,10,-44.587695405107866,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.369723444544059}",20,14,-0.34964157179489175,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.36787944117144233}",20,14,10.544099621725145,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.36604463480401533}",25,0,0.369981732375811,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.3642189795715233}",25,8,-6.5467780019566355,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.36240242983249027}",30,13,7.881033225546566,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.3605949401730783}",25,0,-11.104995070581081,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.3587964654059516}",25,3,-61.1853258123766,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 1}",1
207,False,"{'a': 0.5, 'e': 0.3570069605691474}",20,0,-7.90602785244551,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
208,False,"{'a': 0.5, 'e': 0.3552263809249515}",25,7,9.397248170078488,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.35345468195878016}",20,0,9.590328339582012,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
210,False,"{'a': 0.5, 'e': 0.3516918193780669}",20,7,-6.504546182340771,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.3499377491111553}",25,3,31.308183173875054,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.3481924273061976}",30,6,-42.97062262472713,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 1}",1
213,False,"{'a': 0.5, 'e': 0.3464558103300574}",20,8,12.896171194421008,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.3447278547672202}",20,0,-45.065447531419544,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
215,False,"{'a': 0.5, 'e': 0.34300851741870664}",25,16,5.177118870827784,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.3412977553009937}",25,19,12.477445342516905,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.3395955256449391}",30,0,3.7699749721211058,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
218,False,"{'a': 0.5, 'e': 0.33790178589471304}",20,8,-31.74647989044123,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
219,False,"{'a': 0.5, 'e': 0.33621649370673334}",25,10,1.1467897316289297,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.3345396069486076}",25,10,14.574922600361683,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.33287108369807955}",25,17,14.949259869319018,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.331210882241981}",25,15,17.216826730146977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.32955896107518906}",20,12,-70.93867318136775,"{0: 5, 1: 0, 2: 0, 3: 2, 4: 1}",1
224,False,"{'a': 0.5, 'e': 0.32791527889958855}",20,4,3.8320971310615146,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.32627979462303947}",20,6,19.317925902153878,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.32465246735834974}",20,0,-22.071133272646872,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
227,False,"{'a': 0.5, 'e': 0.3230332564222529}",20,8,22.708451893638305,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.32142212133439135}",20,6,-62.83885423795656,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
229,False,"{'a': 0.5, 'e': 0.31981902181630384}",30,16,-39.347619999256914,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
230,False,"{'a': 0.5, 'e': 0.3182239177904191}",20,12,13.281323658667901,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.31663676937905316}",20,8,-2.221747912403178,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.3150575369034133}",20,11,-14.359109717562243,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.3134861808826053}",20,11,16.541080971166334,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.31192266203264674}",25,19,4.705566780359152,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.31036694126548503}",20,7,11.158059539122123,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.30881897968801986}",25,3,7.8857273556531355,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.30727873860113125}",20,0,-30.920059061506052,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.30574617949871175}",25,7,-25.985655077902084,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.3042212640667041}",25,0,-2.743950752818108,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
240,False,"{'a': 0.5, 'e': 0.30270395418214285}",25,1,-111.99048582958876,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 2}",1
241,False,"{'a': 0.5, 'e': 0.30119421191220214}",25,1,-15.157498603150486,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.2996919995132463}",25,15,19.016770485865344,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.2981972794298874}",25,10,-5.863746117469741,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.29671001429404525}",20,3,-74.46542594158768,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
245,False,"{'a': 0.5, 'e': 0.2952301669240142}",20,4,16.982591541334788,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.29375770032353277}",20,0,21.850097278393775,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.2922925776808594}",20,0,17.44528393437935,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
248,False,"{'a': 0.5, 'e': 0.29083476236785155}",20,10,6.1098877001529255,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.2893842179390506}",30,19,-0.5858098003873318,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.2879409081307702}",25,19,3.2462745830652153,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.2865047968601901}",25,0,-6.28817684184809,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
252,False,"{'a': 0.5, 'e': 0.28507584822445353}",30,17,-1.8158666919415039,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.2836540264997704}",20,0,-23.229217379998246,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
254,False,"{'a': 0.5, 'e': 0.2822392961405233}",20,9,19.604291736480654,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.2808316217783798}",35,3,-7.343525742836057,"{0: 26, 1: 4, 2: 1, 3: 1, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.2794309682214073}",20,10,-4.443867646287611,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.27803730045319414}",30,18,20.21072496003366,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.2766505836319734}",30,0,21.327129432064254,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
259,False,"{'a': 0.5, 'e': 0.27527078308975234}",20,6,4.354233935792733,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.2738978643314456}",25,10,-6.848443007825852,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.2725317930340126}",20,2,16.687955401457593,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.2711725350455999}",20,9,10.916539234934996,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.2698200563846868}",25,11,-23.272419665526215,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.2684743232392366}",25,14,20.49761000178062,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.26713530196585034}",25,20,8.73418762826535,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.2658029590889266}",20,8,-29.331221054929387,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
267,False,"{'a': 0.5, 'e': 0.26447726129982396}",30,16,15.144734123513242,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.2631581754560287}",20,10,19.822300613665323,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.261845668580326}",25,12,17.141369590527137,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.2605397078599756}",25,0,-10.248866036987405,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
271,False,"{'a': 0.5, 'e': 0.2592402606458915}",20,15,-29.68168847746657,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
272,False,"{'a': 0.5, 'e': 0.2579472944518257}",25,7,15.31175938399185,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.2566607769535559}",20,9,8.365608363901389,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.2553806759880777}",20,5,-12.283673482738664,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.25410695955280027}",20,8,6.7337881577272,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.25283959580474646}",25,5,-1.6018573240406893,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.25157855305975646}",25,11,-18.949140494801426,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
278,False,"{'a': 0.5, 'e': 0.2503237997916961}",25,11,26.689673366271773,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.24907530463166816}",25,0,23.285983529931826,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
280,False,"{'a': 0.5, 'e': 0.24783303636722875}",20,2,-52.23785545722153,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 1}",1
281,False,"{'a': 0.5, 'e': 0.24659696394160643}",20,0,5.717940407167436,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
282,False,"{'a': 0.5, 'e': 0.24536705645292634}",30,6,-48.17236015152319,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.2441432831534371}",20,8,-24.915428144827533,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.24292561344874244}",30,1,1.933826963413171,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.24171401689703645}",25,0,25.22298336612044,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
286,False,"{'a': 0.5, 'e': 0.24050846320834213}",20,0,10.255595919988943,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.23930892224375455}",20,13,11.425155099407649,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.23811536401468703}",25,14,6.848434011560977,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.23692775868212176}",20,9,19.699357878770464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.23574607655586352}",20,5,-41.05983581099476,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
291,False,"{'a': 0.5, 'e': 0.23457028809379765}",35,23,10.08163898771858,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.23340036390115132}",25,5,-27.007373780732117,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
293,False,"{'a': 0.5, 'e': 0.23223627472975883}",30,19,-0.8019694938607187,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.23107799147733019}",20,15,-2.1564002871309036,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.22992548518672384}",20,0,12.379497038218425,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.22877872704522242}",30,8,12.458710219402752,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.22763768838381274}",20,11,0.6357124941636698,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.22650234067646874}",20,0,20.203455985269844,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
299,False,"{'a': 0.5, 'e': 0.22537265553943872}",20,12,15.487246928074494,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.22424860473053532}",20,16,5.5190033723687515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.22313016014842982}",25,4,-67.72574987613747,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 2}",1
302,False,"{'a': 0.5, 'e': 0.22201729383194937}",35,17,-17.313111817940932,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
303,False,"{'a': 0.5, 'e': 0.2209099779593782}",20,8,-20.094340488554472,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
304,False,"{'a': 0.5, 'e': 0.21980818484776168}",20,0,26.335593693226116,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
305,False,"{'a': 0.5, 'e': 0.21871188695221475}",25,0,-33.1993309041589,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
306,False,"{'a': 0.5, 'e': 0.21762105686523284}",20,0,19.296474205297542,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
307,False,"{'a': 0.5, 'e': 0.21653566731600707}",20,3,-37.280233763887416,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
308,False,"{'a': 0.5, 'e': 0.21545569116974203}",25,0,19.61316412253813,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
309,False,"{'a': 0.5, 'e': 0.21438110142697794}",25,0,4.761629282929173,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
310,False,"{'a': 0.5, 'e': 0.21331187122291523}",20,0,-30.888774859840034,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
311,False,"{'a': 0.5, 'e': 0.21224797382674304}",20,14,8.681086953577353,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.21118938264097117}",30,1,-23.372836897018928,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 1}",1
313,False,"{'a': 0.5, 'e': 0.21013607120076472}",20,6,-1.7550218848448282,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.20908801317328293}",30,12,18.58171514437279,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.20804518235702046}",25,12,23.149440786090597,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.20700755268115265}",20,15,9.47103592231312,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.20597509820488344}",30,14,-7.07392046802032,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.2049477931167973}",30,4,-60.22865511420455,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 2}",1
319,False,"{'a': 0.5, 'e': 0.20392561173421342}",20,0,12.072429874940845,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
320,False,"{'a': 0.5, 'e': 0.20290852850254407}",30,4,-46.413781742461374,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 2}",1
321,False,"{'a': 0.5, 'e': 0.20189651799465538}",25,11,-7.465471734371905,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.20088955491023208}",30,17,-50.335579452696756,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
323,False,"{'a': 0.5, 'e': 0.1998876140751445}",25,10,11.02908470040741,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.19889067044081962}",25,0,28.25869935769155,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.19789869908361465}",20,11,8.026334412077258,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.19691167520419406}",20,2,29.839189966576246,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.19592957412690934}",25,14,16.7795214147861,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.1949523712991825}",25,6,-14.145955189009394,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
329,False,"{'a': 0.5, 'e': 0.19398004229089189}",20,3,1.57639436031503,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.19301256279376172}",20,9,0.18809778159759127,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.19204990862075408}",25,5,24.148911762590522,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.19109205570546464}",20,14,9.26477731627866,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.1901389801015205}",35,0,13.905251672160244,"{0: 31, 1: 2, 2: 2, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.18919065798198204}",20,12,2.5677610717446013,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.1882470656387468}",25,15,17.795946793574146,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.18730817948195702}",30,0,22.081434144703106,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
337,False,"{'a': 0.5, 'e': 0.18637397603940997}",20,16,6.929009353162469,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.18544443195597088}",30,16,17.785098714601965,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.18451952399298926}",25,12,-11.042338542654182,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.18359922902771786}",20,10,-6.04736099596812,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.18268352405273466}",25,15,16.429258406171886,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.1817723861753675}",25,17,17.176494101887315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.1808657926171221}",25,1,36.26844599241527,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.17996372071311217}",20,11,-6.87051362200478,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.17906614791149322}",25,12,9.062079314499385,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.1781730517728984}",30,19,21.67563424724375,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.17728440996987782}",20,13,8.89720500703267,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.17640020028634}",25,0,-50.093610224885325,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
349,False,"{'a': 0.5, 'e': 0.17552040061699686}",25,18,13.334455897586537,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.17464498896681085}",25,13,23.93615338644832,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.17377394345044514}",20,0,19.453947059081266,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
352,False,"{'a': 0.5, 'e': 0.17290724229171636}",20,6,11.975315291499118,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.17204486382305054}",25,11,15.651574280362471,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.1711867864849409}",25,16,-2.432651779020202,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.17033298882540943}",25,0,14.17644296503751,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
356,False,"{'a': 0.5, 'e': 0.16948344949947006}",20,4,4.45119310777824,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.1686381472685955}",20,0,30.085466088122004,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.16779706100018585}",25,14,24.891428627013156,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.1669601696670407}",20,0,19.567699412575816,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.16612745234683307}",20,0,-23.414595147212697,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
361,False,"{'a': 0.5, 'e': 0.16529888822158653}",25,9,31.63426546074392,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.1644744565771549}",20,10,18.53832787595366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.16365413680270405}",20,5,26.09012794970418,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.16283790839019696}",25,0,-39.45565992206872,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
365,False,"{'a': 0.5, 'e': 0.16202575093388075}",20,0,1.4624157163739966,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
366,False,"{'a': 0.5, 'e': 0.16121764412977677}",25,13,16.820899994703055,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.16041356777517274}",20,16,9.47119465523816,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.15961350176811803}",25,9,-24.86323009220894,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
369,False,"{'a': 0.5, 'e': 0.15881742610692068}",20,4,25.951976136263404,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
